Date,Year,Season,Food group,Sample no,Prey species,Length,Biomass,SL or TL,Unknown Col 1,Unknown Col 2,Species
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,535,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
21-Nov-08,2008,Early summer,Fish,536,Gymnoscopelus fraseri,3.82,25.93,140.04,,,trop
21-Nov-08,2008,Early summer,Fish,537,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,537,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,537,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,537,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,538,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,539,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
21-Nov-08,2008,Early summer,Fish,540,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
21-Nov-08,2008,Early summer,Fish,541,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
21-Nov-08,2008,Early summer,Fish,541,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,541,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,541,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
21-Nov-08,2008,Early summer,Fish,542,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,542,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,542,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,542,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,542,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,2.82,12.98,108.18,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
21-Nov-08,2008,Early summer,Fish,543,Gymnoscopelus fraseri,303.27,551941.30,5770.64,,,trop
20-Dec-08,2008,Early summer,Fish,544,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,1.27,2.12,55.04,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,545,Gymnoscopelus fraseri,3.82,25.93,140.04,,,trop
20-Dec-08,2008,Early summer,Fish,546,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,546,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,546,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,546,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,547,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,547,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,547,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,547,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,2.64,11.15,102.22,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,3.82,25.93,140.04,,,trop
20-Dec-08,2008,Early summer,Fish,548,Gymnoscopelus fraseri,4.09,30.34,148.50,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.82,25.93,140.04,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,3.82,25.93,140.04,,,trop
20-Dec-08,2008,Early summer,Fish,549,Gymnoscopelus fraseri,4.00,28.82,145.69,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,552,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,2.36,8.70,93.16,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,2.45,9.48,96.19,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,2.64,11.15,102.22,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,553,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,554,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,555,Gymnoscopelus fraseri,3.00,14.97,114.08,,,trop
20-Dec-08,2008,Early summer,Fish,555,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,555,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,555,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,555,Gymnoscopelus fraseri,3.73,24.54,137.20,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,2.73,12.05,105.20,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,2.82,12.98,108.18,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,2.91,13.95,111.14,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.09,16.02,117.01,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.18,17.11,119.93,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.27,18.25,122.84,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.36,19.42,125.73,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.45,20.64,128.62,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.55,21.90,131.49,,,trop
20-Dec-08,2008,Early summer,Fish,556,Gymnoscopelus fraseri,3.64,23.20,134.35,,,trop
